File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF578BRF	bam	bam		alignments	ENCSR736ZEG	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				1			101				ENCFF097WZJ, ENCFF807MUK, ENCFF995BBI	3082418918	ENCODE Processing Pipeline	54f5b74e761faa85b3fc401bbcc6fa99		https://www.encodeproject.org/files/ENCFF578BRF/@@download/ENCFF578BRF.bam	hg19				released	s3://encode-public/2017/01/07/26e987a0-cac3-48e4-8d35-16b569c5f411/ENCFF578BRF.bam				
ENCFF205YTD	bam	bam		unfiltered alignments	ENCSR736ZEG	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				2			101				ENCFF587OAI, ENCFF807MUK, ENCFF918BDP	3979840192	ENCODE Processing Pipeline	71049ac83047fb47961cf22ebc219503		https://www.encodeproject.org/files/ENCFF205YTD/@@download/ENCFF205YTD.bam	hg19				released	s3://encode-public/2017/01/07/8d40fd50-2fc8-4ddb-a570-35d2db4ac1ac/ENCFF205YTD.bam				
ENCFF234PWP	bam	bam		alignments	ENCSR736ZEG	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				1			101				ENCFF097WZJ, ENCFF643CGH, ENCFF995BBI	3086894342	ENCODE Processing Pipeline	a40f6119fabd9c4ad7aff238725b0b67		https://www.encodeproject.org/files/ENCFF234PWP/@@download/ENCFF234PWP.bam	GRCh38				released	s3://encode-public/2017/01/07/dc4ec45d-68f5-41c6-8bc6-b523cb111780/ENCFF234PWP.bam				
ENCFF264DGF	bam	bam		unfiltered alignments	ENCSR736ZEG	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				1			101				ENCFF097WZJ, ENCFF643CGH, ENCFF995BBI	3763533612	ENCODE Processing Pipeline	3ac7e9de1fec37fa3810af30450460b8		https://www.encodeproject.org/files/ENCFF264DGF/@@download/ENCFF264DGF.bam	GRCh38				released	s3://encode-public/2017/01/07/298d242b-a771-4c75-a01d-93cdf7d330bc/ENCFF264DGF.bam				
ENCFF456WCA	bam	bam		alignments	ENCSR736ZEG	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				2			101				ENCFF587OAI, ENCFF807MUK, ENCFF918BDP	3419824975	ENCODE Processing Pipeline	84bba84d6545c7a388ed6f5160e4c6ea		https://www.encodeproject.org/files/ENCFF456WCA/@@download/ENCFF456WCA.bam	hg19				released	s3://encode-public/2017/01/07/e1138e36-cb2c-47ee-a5db-bca75ff5f785/ENCFF456WCA.bam				
ENCFF618EQI	bam	bam		unfiltered alignments	ENCSR736ZEG	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				2			101				ENCFF587OAI, ENCFF643CGH, ENCFF918BDP	3986130186	ENCODE Processing Pipeline	227494c98e157bc36be233d77fbea8b9		https://www.encodeproject.org/files/ENCFF618EQI/@@download/ENCFF618EQI.bam	GRCh38				released	s3://encode-public/2017/01/10/ea090519-d595-4c0a-8725-caf11894a9c8/ENCFF618EQI.bam				
ENCFF003FHH	bam	bam		alignments	ENCSR736ZEG	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				2			101				ENCFF587OAI, ENCFF643CGH, ENCFF918BDP	3423745956	ENCODE Processing Pipeline	139e0881f3b4dbe39cdcb48c05c2625c		https://www.encodeproject.org/files/ENCFF003FHH/@@download/ENCFF003FHH.bam	GRCh38				released	s3://encode-public/2017/01/10/a1ab71a1-34a2-4d58-a044-b2c1b30e16b9/ENCFF003FHH.bam				
ENCFF258EZR	bam	bam		unfiltered alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF426UOT, ENCFF807MUK, ENCFF957IAM	4437538610	ENCODE Processing Pipeline	c44c4347295a3e3dd723c9fe25d2190a		https://www.encodeproject.org/files/ENCFF258EZR/@@download/ENCFF258EZR.bam	hg19				released	s3://encode-public/2017/03/01/09fe2c47-21c1-419e-98cd-7b2655e12f9e/ENCFF258EZR.bam				
ENCFF114XOB	bam	bam		alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF426UOT, ENCFF807MUK, ENCFF957IAM	3835123595	ENCODE Processing Pipeline	94b6add7fbfc7eabb26772d391099209		https://www.encodeproject.org/files/ENCFF114XOB/@@download/ENCFF114XOB.bam	hg19				released	s3://encode-public/2017/03/01/62e12b3d-1c14-4678-872a-98d391e22b7b/ENCFF114XOB.bam				
ENCFF835RMS	bam	bam		unfiltered alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF426UOT, ENCFF643CGH, ENCFF957IAM	4442167056	ENCODE Processing Pipeline	399f06eba358169f643ca3a7f0c13795		https://www.encodeproject.org/files/ENCFF835RMS/@@download/ENCFF835RMS.bam	GRCh38				released	s3://encode-public/2017/03/01/45f61b21-d1af-4366-b4ba-12e53c13fc46/ENCFF835RMS.bam				
ENCFF025ZEN	bam	bam		alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF426UOT, ENCFF643CGH, ENCFF957IAM	3837466776	ENCODE Processing Pipeline	f3fccda135121b3c9fbff00dac471cb9		https://www.encodeproject.org/files/ENCFF025ZEN/@@download/ENCFF025ZEN.bam	GRCh38				released	s3://encode-public/2017/03/01/ffad4632-f41c-43ea-8852-2a8ca5322abe/ENCFF025ZEN.bam				
ENCFF176JMN	bam	bam		unfiltered alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF415BYG, ENCFF502OEM, ENCFF807MUK	7396105443	ENCODE Processing Pipeline	d8befdfc72f6e34eb675fc2b3d381177		https://www.encodeproject.org/files/ENCFF176JMN/@@download/ENCFF176JMN.bam	hg19				released	s3://encode-public/2017/03/01/c7606a96-2ded-4917-9469-cb1d5cc17972/ENCFF176JMN.bam				
ENCFF421QFK	bam	bam		alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF415BYG, ENCFF502OEM, ENCFF643CGH	6420641001	ENCODE Processing Pipeline	dcbe4c51fb2bd6e83b42d4178d04e927		https://www.encodeproject.org/files/ENCFF421QFK/@@download/ENCFF421QFK.bam	GRCh38				released	s3://encode-public/2017/03/01/0221922d-d154-4203-a970-9068453131a4/ENCFF421QFK.bam				
ENCFF607ITE	bam	bam		alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF415BYG, ENCFF502OEM, ENCFF807MUK	6416238381	ENCODE Processing Pipeline	08e4036395bf5f01d746977332681361		https://www.encodeproject.org/files/ENCFF607ITE/@@download/ENCFF607ITE.bam	hg19				released	s3://encode-public/2017/03/01/2c938d49-cc20-4aa4-975e-837eb219a7c5/ENCFF607ITE.bam				
ENCFF978LWS	bam	bam		unfiltered alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF415BYG, ENCFF502OEM, ENCFF643CGH	7405247715	ENCODE Processing Pipeline	e75b6f723c269789208fd2092f7789f3		https://www.encodeproject.org/files/ENCFF978LWS/@@download/ENCFF978LWS.bam	GRCh38				released	s3://encode-public/2017/03/01/83e9b7f8-c456-4e8a-a5cd-a0a218bb26c3/ENCFF978LWS.bam				
ENCFF370VIR	bam	bam		unfiltered alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF443ZYO, ENCFF724WMY, ENCFF807MUK	7361183659	ENCODE Processing Pipeline	2b59e956b7332fb19999f7809b44ecec		https://www.encodeproject.org/files/ENCFF370VIR/@@download/ENCFF370VIR.bam	hg19				released	s3://encode-public/2017/03/01/3cd673aa-4f8b-469a-b2a9-5c6b4635d886/ENCFF370VIR.bam				
ENCFF430UIK	bam	bam		unfiltered alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF121KWI, ENCFF289XSZ, ENCFF807MUK	8648828507	ENCODE Processing Pipeline	320b42fb57fb37caa9640147287e31d6		https://www.encodeproject.org/files/ENCFF430UIK/@@download/ENCFF430UIK.bam	hg19				released	s3://encode-public/2017/03/01/702936df-6ba2-47a3-8a84-364ae68198bf/ENCFF430UIK.bam				
ENCFF960OEZ	bam	bam		alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF121KWI, ENCFF289XSZ, ENCFF807MUK	7449584867	ENCODE Processing Pipeline	feb111387944895ccf90607ec9bd37df		https://www.encodeproject.org/files/ENCFF960OEZ/@@download/ENCFF960OEZ.bam	hg19				released	s3://encode-public/2017/03/01/aba12a2f-f0e6-43a7-ba80-76d6d42dc546/ENCFF960OEZ.bam				
ENCFF888DFO	bam	bam		alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF443ZYO, ENCFF724WMY, ENCFF807MUK	6095988741	ENCODE Processing Pipeline	9a808fdc983a16dd08ebc7f320fe5c93		https://www.encodeproject.org/files/ENCFF888DFO/@@download/ENCFF888DFO.bam	hg19				released	s3://encode-public/2017/03/01/60c10bf6-ce9e-4b6f-b72a-390cb2bfdc35/ENCFF888DFO.bam				
ENCFF365JXX	bam	bam		unfiltered alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF443ZYO, ENCFF643CGH, ENCFF724WMY	7367655415	ENCODE Processing Pipeline	a1a14d194ad091300fd84d787bc53914		https://www.encodeproject.org/files/ENCFF365JXX/@@download/ENCFF365JXX.bam	GRCh38				released	s3://encode-public/2017/03/01/2c7f8afc-19f3-4678-86f7-bd4133d49977/ENCFF365JXX.bam				
ENCFF131ZIS	bam	bam		alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF443ZYO, ENCFF643CGH, ENCFF724WMY	6099658852	ENCODE Processing Pipeline	cbad9be201d7729cc22da1bb912b0883		https://www.encodeproject.org/files/ENCFF131ZIS/@@download/ENCFF131ZIS.bam	GRCh38				released	s3://encode-public/2017/03/01/412fe303-1810-4c52-9604-2a59c9b0d048/ENCFF131ZIS.bam				
ENCFF728TTH	bam	bam		alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF121KWI, ENCFF289XSZ, ENCFF643CGH	7455304653	ENCODE Processing Pipeline	a7bc042a08b3f1d6cb0e94dd7fee14fa		https://www.encodeproject.org/files/ENCFF728TTH/@@download/ENCFF728TTH.bam	GRCh38				released	s3://encode-public/2017/03/02/1f612268-e77d-4eac-9e9a-13dffc3e071b/ENCFF728TTH.bam				
ENCFF044WEA	bam	bam		unfiltered alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF121KWI, ENCFF289XSZ, ENCFF643CGH	8659452895	ENCODE Processing Pipeline	431015ed9c915f7b294607973b605c6a		https://www.encodeproject.org/files/ENCFF044WEA/@@download/ENCFF044WEA.bam	GRCh38				released	s3://encode-public/2017/03/02/5006f1a0-0dda-4f1b-adcf-59d8283d3b31/ENCFF044WEA.bam				
ENCFF551OYH	bam	bam		unfiltered alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF036JGO, ENCFF052SOO, ENCFF643CGH	6721767807	ENCODE Processing Pipeline	c5e6db124f4f8cc59d4f320d9876c0ea		https://www.encodeproject.org/files/ENCFF551OYH/@@download/ENCFF551OYH.bam	GRCh38				released	s3://encode-public/2017/03/01/7dc1b87c-7bd0-4ce8-8ab9-3347ca4a1f13/ENCFF551OYH.bam				
ENCFF382XYO	bam	bam		alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF036JGO, ENCFF052SOO, ENCFF643CGH	5804904775	ENCODE Processing Pipeline	b017d78125b28187d457d71a12833f22		https://www.encodeproject.org/files/ENCFF382XYO/@@download/ENCFF382XYO.bam	GRCh38				released	s3://encode-public/2017/03/01/78d3763d-3a61-43b1-b903-4d671d43ee0f/ENCFF382XYO.bam				
ENCFF409DBJ	bam	bam		unfiltered alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF036JGO, ENCFF052SOO, ENCFF807MUK	6717231275	ENCODE Processing Pipeline	b362b3a4b8c294f7010f6c1644ac8e09		https://www.encodeproject.org/files/ENCFF409DBJ/@@download/ENCFF409DBJ.bam	hg19				released	s3://encode-public/2017/03/01/58cfc0e9-c0d7-432a-9a78-9815fa3f4e2d/ENCFF409DBJ.bam				
ENCFF582LAP	bam	bam		alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF036JGO, ENCFF052SOO, ENCFF807MUK	5799740512	ENCODE Processing Pipeline	39674b23b6bf3cc28be9d54b407bdcc6		https://www.encodeproject.org/files/ENCFF582LAP/@@download/ENCFF582LAP.bam	hg19				released	s3://encode-public/2017/03/01/47888a80-a0a8-451c-a79e-caa5e54ac4ad/ENCFF582LAP.bam				
ENCFF143TOL	bam	bam		unfiltered alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF317KRC, ENCFF807MUK, ENCFF851FQK	8223371726	ENCODE Processing Pipeline	91fcb83aeabd5ac357cea0c7f5ae195a		https://www.encodeproject.org/files/ENCFF143TOL/@@download/ENCFF143TOL.bam	hg19				released	s3://encode-public/2017/03/01/efeca9db-afa1-41c1-bd07-4a8de90d2a90/ENCFF143TOL.bam				
ENCFF135UGN	bam	bam		unfiltered alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF317KRC, ENCFF643CGH, ENCFF851FQK	8222654617	ENCODE Processing Pipeline	a2e733ff9ee13c06030b81e10485e681		https://www.encodeproject.org/files/ENCFF135UGN/@@download/ENCFF135UGN.bam	GRCh38				released	s3://encode-public/2017/03/01/05bbe31a-c8a8-4b3d-9979-a60bbfb29da7/ENCFF135UGN.bam				
ENCFF175ANQ	bam	bam		alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF317KRC, ENCFF643CGH, ENCFF851FQK	6607170234	ENCODE Processing Pipeline	f997575b1020b9c480f65287efcdbbe2		https://www.encodeproject.org/files/ENCFF175ANQ/@@download/ENCFF175ANQ.bam	GRCh38				released	s3://encode-public/2017/03/02/04f8d779-08c3-4abf-aa36-426035c5463c/ENCFF175ANQ.bam				
ENCFF299KDY	bam	bam		alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF317KRC, ENCFF807MUK, ENCFF851FQK	6601929395	ENCODE Processing Pipeline	d5480171b6b8c40d093f98a32dd8f235		https://www.encodeproject.org/files/ENCFF299KDY/@@download/ENCFF299KDY.bam	hg19				released	s3://encode-public/2017/03/02/831da0a2-162d-4ca8-bb90-0215b5c897eb/ENCFF299KDY.bam				
ENCFF489YUG	bam	bam		unfiltered alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				1			100				ENCFF643CGH, ENCFF704XKC, ENCFF707CNX	5131133717	ENCODE Processing Pipeline	cede577e2bce7ddffc8df0a5d95d89db		https://www.encodeproject.org/files/ENCFF489YUG/@@download/ENCFF489YUG.bam	GRCh38				released	s3://encode-public/2017/03/20/2f4a594f-63bf-404e-ad22-2ead711fe77f/ENCFF489YUG.bam				
ENCFF237YEX	bam	bam		alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				1			100				ENCFF643CGH, ENCFF704XKC, ENCFF707CNX	4462126934	ENCODE Processing Pipeline	fc935d6fbd2669e2f7265035a18012c6		https://www.encodeproject.org/files/ENCFF237YEX/@@download/ENCFF237YEX.bam	GRCh38				released	s3://encode-public/2017/03/20/672924bf-8a10-455a-baec-7802fa039317/ENCFF237YEX.bam				
ENCFF209OCU	bam	bam		unfiltered alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				1			100				ENCFF704XKC, ENCFF707CNX, ENCFF807MUK	5126990683	ENCODE Processing Pipeline	cc456b801979d95cdba7b9f81d26a63b		https://www.encodeproject.org/files/ENCFF209OCU/@@download/ENCFF209OCU.bam	hg19				released	s3://encode-public/2017/03/21/ca89c15f-ef7e-4f41-805c-550cb7f2fbc8/ENCFF209OCU.bam				
ENCFF832PZL	bam	bam		alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				1			100				ENCFF704XKC, ENCFF707CNX, ENCFF807MUK	4460447337	ENCODE Processing Pipeline	ca22119a31f0910bd95e98f11a1fbce9		https://www.encodeproject.org/files/ENCFF832PZL/@@download/ENCFF832PZL.bam	hg19				released	s3://encode-public/2017/03/21/c657abc9-3f2f-4d40-8034-b7eed8908068/ENCFF832PZL.bam				
ENCFF550EXU	bam	bam		unfiltered alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				2			100				ENCFF437EXK, ENCFF455NHN, ENCFF807MUK	10702714251	ENCODE Processing Pipeline	c7d69567760abc1da2d7aee3e3b1b997		https://www.encodeproject.org/files/ENCFF550EXU/@@download/ENCFF550EXU.bam	hg19				released	s3://encode-public/2017/07/20/ab1c1304-ef51-43a5-accd-338f50342744/ENCFF550EXU.bam				
ENCFF538CSV	bam	bam		unfiltered alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				2			100				ENCFF437EXK, ENCFF455NHN, ENCFF643CGH	10713031041	ENCODE Processing Pipeline	41900df3ac0c7fb4cba210851c5ee5df		https://www.encodeproject.org/files/ENCFF538CSV/@@download/ENCFF538CSV.bam	GRCh38				released	s3://encode-public/2017/07/20/3dd93f19-8cfa-4041-897c-124fc3da35d5/ENCFF538CSV.bam				
ENCFF387ZJZ	bam	bam		alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				2			100				ENCFF437EXK, ENCFF455NHN, ENCFF807MUK	9281064627	ENCODE Processing Pipeline	ef00d2b1852ca8be8adcc0efe0bb5d4c		https://www.encodeproject.org/files/ENCFF387ZJZ/@@download/ENCFF387ZJZ.bam	hg19				released	s3://encode-public/2017/07/20/882aaae3-6746-4cad-a819-0d056484b223/ENCFF387ZJZ.bam				
ENCFF458HWQ	bam	bam		alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				2			100				ENCFF437EXK, ENCFF455NHN, ENCFF643CGH	9285982038	ENCODE Processing Pipeline	bf5c27dbf2de3dd317f185a842ae30d5		https://www.encodeproject.org/files/ENCFF458HWQ/@@download/ENCFF458HWQ.bam	GRCh38				released	s3://encode-public/2017/07/20/9eac64d2-1990-4f1e-949d-1fed46ea11bf/ENCFF458HWQ.bam				
ENCFF082VBH	bam	bam		unfiltered alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1			36				ENCFF002BAM, ENCFF807MUK	1297673773	ENCODE Processing Pipeline	d6f76231a77840d4fbb32812d456fcca		https://www.encodeproject.org/files/ENCFF082VBH/@@download/ENCFF082VBH.bam	hg19				released	s3://encode-public/2018/02/21/135c24a7-984b-400a-8a83-8a7aeeba8aec/ENCFF082VBH.bam				
ENCFF274TNM	bam	bam		alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1							ENCFF002BAM, ENCFF807MUK	616998615	ENCODE Processing Pipeline	b461cdd788bc39d02187db88ebfb1824		https://www.encodeproject.org/files/ENCFF274TNM/@@download/ENCFF274TNM.bam	hg19				released	s3://encode-public/2015/10/27/1ab1a871-4a94-4650-b6b0-8b6d120d1498/ENCFF274TNM.bam				
ENCFF609KRO	bam	bam		unfiltered alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2			36				ENCFF538SFE, ENCFF643CGH	1465340010	ENCODE Processing Pipeline	840707f89e8cfbd431de5c85aebb2b38		https://www.encodeproject.org/files/ENCFF609KRO/@@download/ENCFF609KRO.bam	GRCh38				released	s3://encode-public/2016/08/09/5eb229d6-f751-4df1-8e84-d57c7680bd90/ENCFF609KRO.bam				
ENCFF614JWN	bam	bam		unfiltered alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1			36				ENCFF002BAM, ENCFF643CGH	1299879340	ENCODE Processing Pipeline	a59ace6cedf9076a7e7181644a746350		https://www.encodeproject.org/files/ENCFF614JWN/@@download/ENCFF614JWN.bam	GRCh38				released	s3://encode-public/2016/08/09/28e6a914-b038-4aa4-ae16-3f94b0117abb/ENCFF614JWN.bam				
ENCFF479VLR	bam	bam		alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1			36				ENCFF002BAM, ENCFF643CGH	616069273	ENCODE Processing Pipeline	977d0fc223ef465a97b09cb784b7bf35		https://www.encodeproject.org/files/ENCFF479VLR/@@download/ENCFF479VLR.bam	GRCh38				released	s3://encode-public/2016/08/09/68f42829-f552-418f-90fd-c081d985071f/ENCFF479VLR.bam				
ENCFF079AQF	bam	bam		alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2			36				ENCFF538SFE, ENCFF643CGH	783905924	ENCODE Processing Pipeline	88d34c5e8c33911986bf9e47b62f2add		https://www.encodeproject.org/files/ENCFF079AQF/@@download/ENCFF079AQF.bam	GRCh38				released	s3://encode-public/2016/08/09/7290df43-4800-4a2a-b9cd-6296d43f5999/ENCFF079AQF.bam				
ENCFF164FJK	bam	bam		unfiltered alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2			36				ENCFF538SFE, ENCFF807MUK	1462717694	ENCODE Processing Pipeline	e11b7d2a39f589c5786742f370df3e16		https://www.encodeproject.org/files/ENCFF164FJK/@@download/ENCFF164FJK.bam	hg19				released	s3://encode-public/2016/10/11/f711e87e-27f8-463f-8053-561364e0ed62/ENCFF164FJK.bam				
ENCFF821QHG	bam	bam		alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2			36				ENCFF538SFE, ENCFF807MUK	785119056	ENCODE Processing Pipeline	d4d66f3028ffbd70c1ab03a8e53e49a3		https://www.encodeproject.org/files/ENCFF821QHG/@@download/ENCFF821QHG.bam	hg19				released	s3://encode-public/2016/10/11/84ad3827-62fe-4f89-aadb-6c08da33538a/ENCFF821QHG.bam				
ENCFF161ZDV	bam	bam		unfiltered alignments	ENCSR835MMN	ChIP-seq	EFO:0002860	SK-N-MC	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-18	ENCODE				1			36				ENCFF066HPX, ENCFF643CGH	2061578227	ENCODE Processing Pipeline	157e179943a643079225d49ce8faa3cd		https://www.encodeproject.org/files/ENCFF161ZDV/@@download/ENCFF161ZDV.bam	GRCh38				released	s3://encode-public/2016/11/09/a846adb4-3b04-433d-b705-6dae9c606efc/ENCFF161ZDV.bam				
ENCFF864XGA	bam	bam		alignments	ENCSR835MMN	ChIP-seq	EFO:0002860	SK-N-MC	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-18	ENCODE				1			36				ENCFF066HPX, ENCFF643CGH	1529560001	ENCODE Processing Pipeline	1c9350a0438d64e92c704e754ed8799a		https://www.encodeproject.org/files/ENCFF864XGA/@@download/ENCFF864XGA.bam	GRCh38				released	s3://encode-public/2016/11/09/acd25038-8994-4a12-9d9c-a17c6945ac83/ENCFF864XGA.bam				
