File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF883PAM	bam	bam		redacted unfiltered alignments	ENCSR798RTU	ChIP-seq	UBERON:0001873	caudate nucleus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF319JGL, ENCFF769OBT, ENCFF807MUK	386689741	ENCODE Processing Pipeline	6f97c2252c1c093e47bff85e61749298		https://www.encodeproject.org/files/ENCFF883PAM/@@download/ENCFF883PAM.bam	hg19				released	s3://encode-public/2018/01/23/78972a20-8b0f-41e7-9e2f-eafbc86cea65/ENCFF883PAM.bam				
ENCFF240QQV	bam	bam		redacted alignments	ENCSR798RTU	ChIP-seq	UBERON:0001873	caudate nucleus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF319JGL, ENCFF769OBT, ENCFF807MUK	244717281	ENCODE Processing Pipeline	e13b48cd863e403bba98bdf1b2a72e2a		https://www.encodeproject.org/files/ENCFF240QQV/@@download/ENCFF240QQV.bam	hg19				released	s3://encode-public/2018/01/23/398c61cb-f166-435c-b42e-7e208b510d73/ENCFF240QQV.bam				
ENCFF386GZS	bam	bam		unfiltered alignments	ENCSR875QDS	ChIP-seq	EFO:0007098	iPS DF 6.9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF112GPM, ENCFF643CGH	2128576186	ENCODE Processing Pipeline	6170f8a5eb86f7634842ae3a1095678d		https://www.encodeproject.org/files/ENCFF386GZS/@@download/ENCFF386GZS.bam	GRCh38				released	s3://encode-public/2016/12/19/dc2b9234-18ad-4977-97bf-773e18bff86f/ENCFF386GZS.bam				
ENCFF697ZCR	bam	bam		unfiltered alignments	ENCSR875QDS	ChIP-seq	EFO:0007098	iPS DF 6.9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF112GPM, ENCFF807MUK	2119761362	ENCODE Processing Pipeline	b480213a9737d23bec713977ab3be273		https://www.encodeproject.org/files/ENCFF697ZCR/@@download/ENCFF697ZCR.bam	hg19				released	s3://encode-public/2016/12/19/249c0d46-e528-4f36-83d1-abbf87b6cc3b/ENCFF697ZCR.bam				
ENCFF691OID	bam	bam		alignments	ENCSR875QDS	ChIP-seq	EFO:0007098	iPS DF 6.9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF112GPM, ENCFF643CGH	1247529755	ENCODE Processing Pipeline	1543611ea021767da1af582641a7405e		https://www.encodeproject.org/files/ENCFF691OID/@@download/ENCFF691OID.bam	GRCh38				released	s3://encode-public/2016/12/19/091a49e3-0e2b-4777-9aa7-f51f5890bb84/ENCFF691OID.bam				
ENCFF623AQQ	bam	bam		alignments	ENCSR875QDS	ChIP-seq	EFO:0007098	iPS DF 6.9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF112GPM, ENCFF807MUK	1247646457	ENCODE Processing Pipeline	b23b455e2c37f1c1184575d7d24c11f8		https://www.encodeproject.org/files/ENCFF623AQQ/@@download/ENCFF623AQQ.bam	hg19				released	s3://encode-public/2016/12/19/d9964939-c4f7-416f-b19f-020eaf3ec30c/ENCFF623AQQ.bam				
ENCFF687FNY	bam	bam		unfiltered alignments	ENCSR007HLH	ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF643CGH, ENCFF915ZPV, ENCFF941MDI	2075176908	ENCODE Processing Pipeline	86bcaa5f0a594b23592fbb82c4d3d182		https://www.encodeproject.org/files/ENCFF687FNY/@@download/ENCFF687FNY.bam	GRCh38				released	s3://encode-public/2016/12/19/8c311de8-d9e0-446f-b54d-310cbaec6db2/ENCFF687FNY.bam				
ENCFF201JLG	bam	bam		unfiltered alignments	ENCSR007HLH	ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF807MUK, ENCFF915ZPV, ENCFF941MDI	2068628939	ENCODE Processing Pipeline	a2a52072a128217605d329b0da6cd618		https://www.encodeproject.org/files/ENCFF201JLG/@@download/ENCFF201JLG.bam	hg19				released	s3://encode-public/2016/12/19/0d588e2e-cd3e-49ec-8054-0716e0244eb0/ENCFF201JLG.bam				
ENCFF449YKU	bam	bam		alignments	ENCSR007HLH	ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF643CGH, ENCFF915ZPV, ENCFF941MDI	1254737415	ENCODE Processing Pipeline	1e52495653d18079ef14a2435ee7258c		https://www.encodeproject.org/files/ENCFF449YKU/@@download/ENCFF449YKU.bam	GRCh38				released	s3://encode-public/2016/12/19/fb341a69-760f-4cac-af94-5b490bcd6ea8/ENCFF449YKU.bam				
ENCFF360MOV	bam	bam		alignments	ENCSR007HLH	ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF807MUK, ENCFF915ZPV, ENCFF941MDI	1254906421	ENCODE Processing Pipeline	f38588582e22487cd7d0ae7f98127020		https://www.encodeproject.org/files/ENCFF360MOV/@@download/ENCFF360MOV.bam	hg19				released	s3://encode-public/2016/12/19/ac38601c-12bd-401c-8f79-cd0a71beba3e/ENCFF360MOV.bam				
ENCFF015LEU	bam	bam		alignments	ENCSR402HFW	ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF643CGH, ENCFF996ECL	432708091	ENCODE Processing Pipeline	dd9d64817c61633cf1849216c8d68046		https://www.encodeproject.org/files/ENCFF015LEU/@@download/ENCFF015LEU.bam	GRCh38				released	s3://encode-public/2017/03/17/2a2b19d5-086b-47ef-a9b6-2e7ed0fe8790/ENCFF015LEU.bam				
ENCFF617MHY	bam	bam		unfiltered alignments	ENCSR402HFW	ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF643CGH, ENCFF996ECL	2491248975	ENCODE Processing Pipeline	573d92df071cdf5dc06111bb7a3d1e9c		https://www.encodeproject.org/files/ENCFF617MHY/@@download/ENCFF617MHY.bam	GRCh38				released	s3://encode-public/2017/03/17/10eaffa9-17f7-46d1-bb8c-9c086297d29d/ENCFF617MHY.bam				
ENCFF040FUP	bam	bam		unfiltered alignments	ENCSR402HFW	ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF807MUK, ENCFF996ECL	2484493251	ENCODE Processing Pipeline	788b929e3e1d3db27bc497891ebd3008		https://www.encodeproject.org/files/ENCFF040FUP/@@download/ENCFF040FUP.bam	hg19				released	s3://encode-public/2017/03/17/568eeaac-8b1d-4549-b0b7-7dd238e63f1a/ENCFF040FUP.bam				
ENCFF641GBA	bam	bam		alignments	ENCSR402HFW	ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF807MUK, ENCFF996ECL	432973207	ENCODE Processing Pipeline	b6f7c46b7a8ea56c44f918ee059e46a8		https://www.encodeproject.org/files/ENCFF641GBA/@@download/ENCFF641GBA.bam	hg19				released	s3://encode-public/2017/03/17/8bd19b76-bb43-42f1-bf25-f91936ba5797/ENCFF641GBA.bam				
ENCFF305BDT	bam	bam		redacted unfiltered alignments	ENCSR329FXI	ChIP-seq	UBERON:0001134	skeletal muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF050ULM, ENCFF643CGH, ENCFF824CZS	395082951	ENCODE Processing Pipeline	21af2e1795bf6156fa6310c13f4ee8c9		https://www.encodeproject.org/files/ENCFF305BDT/@@download/ENCFF305BDT.bam	GRCh38				released	s3://encode-public/2018/01/18/a8368d50-c3de-493a-9873-696becd51d9b/ENCFF305BDT.bam				
ENCFF082LKM	bam	bam		redacted alignments	ENCSR329FXI	ChIP-seq	UBERON:0001134	skeletal muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF050ULM, ENCFF643CGH, ENCFF824CZS	277028876	ENCODE Processing Pipeline	96b73c8380a79525a97543a4fc61fae5		https://www.encodeproject.org/files/ENCFF082LKM/@@download/ENCFF082LKM.bam	GRCh38				released	s3://encode-public/2018/01/18/52f7c392-947b-46ac-87fd-d86700b460e0/ENCFF082LKM.bam				
ENCFF081HOH	bam	bam		redacted unfiltered alignments	ENCSR329FXI	ChIP-seq	UBERON:0001134	skeletal muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF050ULM, ENCFF807MUK, ENCFF824CZS	391358732	ENCODE Processing Pipeline	fae4cd1e7ef5086e90244f371b6a330a		https://www.encodeproject.org/files/ENCFF081HOH/@@download/ENCFF081HOH.bam	hg19				released	s3://encode-public/2018/01/19/3caa1af5-8daf-47ab-b06b-0db3fc89ffdd/ENCFF081HOH.bam				
ENCFF970ZIQ	bam	bam		redacted alignments	ENCSR329FXI	ChIP-seq	UBERON:0001134	skeletal muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF050ULM, ENCFF807MUK, ENCFF824CZS	277364261	ENCODE Processing Pipeline	9254607598b3c21c925476772731ef27		https://www.encodeproject.org/files/ENCFF970ZIQ/@@download/ENCFF970ZIQ.bam	hg19				released	s3://encode-public/2018/01/19/78976f75-c23d-49a6-81a1-0ba3de4fb8ac/ENCFF970ZIQ.bam				
ENCFF120BPU	bam	bam		redacted unfiltered alignments	ENCSR656ZEQ	ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF397XRQ, ENCFF807MUK, ENCFF938HHV	413193675	ENCODE Processing Pipeline	d7174b442bfe5004431dcfcccff28dc6		https://www.encodeproject.org/files/ENCFF120BPU/@@download/ENCFF120BPU.bam	hg19				released	s3://encode-public/2018/01/19/deb10b68-ad86-4632-a8f7-23f952492532/ENCFF120BPU.bam				
ENCFF337SYV	bam	bam		redacted alignments	ENCSR656ZEQ	ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF397XRQ, ENCFF643CGH, ENCFF938HHV	276089423	ENCODE Processing Pipeline	baa926a07f7d46bf9067a471b8ee3690		https://www.encodeproject.org/files/ENCFF337SYV/@@download/ENCFF337SYV.bam	GRCh38				released	s3://encode-public/2018/01/19/93bb8c5e-5f91-4a7e-ae48-733d8b2aa93c/ENCFF337SYV.bam				
ENCFF139NFA	bam	bam		redacted alignments	ENCSR656ZEQ	ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF397XRQ, ENCFF807MUK, ENCFF938HHV	276164148	ENCODE Processing Pipeline	d8590e356acf00d251ef27fbb6c58453		https://www.encodeproject.org/files/ENCFF139NFA/@@download/ENCFF139NFA.bam	hg19				released	s3://encode-public/2018/01/19/28ba102f-c4f1-4f61-82ec-d8c9f0bbee7f/ENCFF139NFA.bam				
ENCFF920GLB	bam	bam		redacted unfiltered alignments	ENCSR656ZEQ	ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF397XRQ, ENCFF643CGH, ENCFF938HHV	415179752	ENCODE Processing Pipeline	26e076fd8b278239f36ed3727e821712		https://www.encodeproject.org/files/ENCFF920GLB/@@download/ENCFF920GLB.bam	GRCh38				released	s3://encode-public/2018/01/19/6779cfce-c2b7-4fc3-a311-37fdbc07d582/ENCFF920GLB.bam				
ENCFF521DSX	bam	bam		unfiltered alignments	ENCSR054BKO	ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF413QKU, ENCFF643CGH	1273971481	ENCODE Processing Pipeline	60157f168dd640d1a286cf9937c7c4fb		https://www.encodeproject.org/files/ENCFF521DSX/@@download/ENCFF521DSX.bam	GRCh38				released	s3://encode-public/2017/02/15/59832f20-2a5f-4cce-bca4-4131d7ef3825/ENCFF521DSX.bam				
ENCFF635SNH	bam	bam		alignments	ENCSR054BKO	ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF413QKU, ENCFF807MUK	639458196	ENCODE Processing Pipeline	d258f9e517322d2a716707f4e5a7ff06		https://www.encodeproject.org/files/ENCFF635SNH/@@download/ENCFF635SNH.bam	hg19				released	s3://encode-public/2017/02/15/55b22a11-c7c3-45d1-9d07-018d4fc32a76/ENCFF635SNH.bam				
ENCFF233WRE	bam	bam		unfiltered alignments	ENCSR054BKO	ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF413QKU, ENCFF807MUK	1269627906	ENCODE Processing Pipeline	132e7666bb730933905aa303e42fa708		https://www.encodeproject.org/files/ENCFF233WRE/@@download/ENCFF233WRE.bam	hg19				released	s3://encode-public/2017/02/15/e9baacc9-b895-4917-9325-cbb3a5aa7400/ENCFF233WRE.bam				
ENCFF439WSM	bam	bam		alignments	ENCSR054BKO	ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF413QKU, ENCFF643CGH	639092653	ENCODE Processing Pipeline	36127fbdbbbbc81be376110ca9a561b6		https://www.encodeproject.org/files/ENCFF439WSM/@@download/ENCFF439WSM.bam	GRCh38				released	s3://encode-public/2017/02/15/773136f6-5f61-4786-8036-2de62a63f1b9/ENCFF439WSM.bam				
ENCFF216NVC	bam	bam		redacted alignments	ENCSR963LVX	ChIP-seq	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			75				ENCFF601MRW, ENCFF643CGH	326445137	ENCODE Processing Pipeline	d21cb3f0747aeee0e18fb8b0b1c0a086		https://www.encodeproject.org/files/ENCFF216NVC/@@download/ENCFF216NVC.bam	GRCh38				released	s3://encode-public/2017/11/09/74f7ca5d-288a-47d4-b360-00f54981b907/ENCFF216NVC.bam				
ENCFF920AFK	bam	bam		redacted unfiltered alignments	ENCSR963LVX	ChIP-seq	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			75				ENCFF601MRW, ENCFF643CGH	394065546	ENCODE Processing Pipeline	4444d0a04f8e00aac2af85b0bbb919f5		https://www.encodeproject.org/files/ENCFF920AFK/@@download/ENCFF920AFK.bam	GRCh38				released	s3://encode-public/2017/11/09/f6136d65-f130-42ae-afed-634b0cc6f1f6/ENCFF920AFK.bam				
ENCFF038AQC	bam	bam		redacted alignments	ENCSR963LVX	ChIP-seq	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			75				ENCFF601MRW, ENCFF807MUK	326365637	ENCODE Processing Pipeline	9fd01571255a8f5061c336ab1e96c955		https://www.encodeproject.org/files/ENCFF038AQC/@@download/ENCFF038AQC.bam	hg19				released	s3://encode-public/2018/01/20/6d60d7e7-10a0-4cf5-aa64-691baeed64ab/ENCFF038AQC.bam				
ENCFF103THS	bam	bam		redacted unfiltered alignments	ENCSR963LVX	ChIP-seq	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			75				ENCFF601MRW, ENCFF807MUK	391056572	ENCODE Processing Pipeline	5ab67c47836a9adbbca277da92808682		https://www.encodeproject.org/files/ENCFF103THS/@@download/ENCFF103THS.bam	hg19				released	s3://encode-public/2018/01/20/ed24ed86-8f91-4782-82d8-f6b013bc3b44/ENCFF103THS.bam				
ENCFF863LLW	bam	bam		redacted alignments	ENCSR546SDM	ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2			36				ENCFF288DIQ, ENCFF395JFP, ENCFF807MUK	240309326	ENCODE Processing Pipeline	35ae9a5de9a67aba0dd8fb57c8e4e7ca		https://www.encodeproject.org/files/ENCFF863LLW/@@download/ENCFF863LLW.bam	hg19				released	s3://encode-public/2018/01/20/b50938ea-caf7-4977-929d-bc09f239c8bd/ENCFF863LLW.bam				
ENCFF889GEU	bam	bam		redacted unfiltered alignments	ENCSR546SDM	ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2			36				ENCFF288DIQ, ENCFF395JFP, ENCFF807MUK	359218764	ENCODE Processing Pipeline	0042a6c071c2c3d349f853db919a2c04		https://www.encodeproject.org/files/ENCFF889GEU/@@download/ENCFF889GEU.bam	hg19				released	s3://encode-public/2018/01/20/18e763ea-a5a8-4e92-9339-76686505435b/ENCFF889GEU.bam				
ENCFF691YJK	bam	bam		redacted unfiltered alignments	ENCSR546SDM	ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2			36				ENCFF288DIQ, ENCFF395JFP, ENCFF643CGH	361651945	ENCODE Processing Pipeline	14526a3e1109931ce1b34c7e5db2e71e		https://www.encodeproject.org/files/ENCFF691YJK/@@download/ENCFF691YJK.bam	GRCh38				released	s3://encode-public/2018/01/20/4a2af830-0bfa-4d1b-b45c-fef1e59f5994/ENCFF691YJK.bam				
ENCFF956SSC	bam	bam		redacted alignments	ENCSR546SDM	ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2			36				ENCFF288DIQ, ENCFF395JFP, ENCFF643CGH	240240147	ENCODE Processing Pipeline	61d0357aa5ce2d8ad41770b172ccebc0		https://www.encodeproject.org/files/ENCFF956SSC/@@download/ENCFF956SSC.bam	GRCh38				released	s3://encode-public/2018/01/20/e75cd990-62ec-4752-a277-e6b69e90090d/ENCFF956SSC.bam				
ENCFF379HFP	bam	bam		redacted alignments	ENCSR604JDV	ChIP-seq	UBERON:0002967	cingulate gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF564UMZ, ENCFF643CGH, ENCFF757HBP	282068023	ENCODE Processing Pipeline	f38c1c8d0b618c4e3e8278f8b731bc50		https://www.encodeproject.org/files/ENCFF379HFP/@@download/ENCFF379HFP.bam	GRCh38				released	s3://encode-public/2018/01/23/f6d0e90a-57ee-4580-970c-5c53b8b735b1/ENCFF379HFP.bam				
ENCFF134WCT	bam	bam		redacted unfiltered alignments	ENCSR604JDV	ChIP-seq	UBERON:0002967	cingulate gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF564UMZ, ENCFF643CGH, ENCFF757HBP	397171733	ENCODE Processing Pipeline	eaf166da34ffd5d8c17603e56566e4ae		https://www.encodeproject.org/files/ENCFF134WCT/@@download/ENCFF134WCT.bam	GRCh38				released	s3://encode-public/2018/01/23/be1ab95a-edc6-4b22-8a05-0524fd084128/ENCFF134WCT.bam				
ENCFF861AJG	bam	bam		redacted unfiltered alignments	ENCSR604JDV	ChIP-seq	UBERON:0002967	cingulate gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF564UMZ, ENCFF757HBP, ENCFF807MUK	394687740	ENCODE Processing Pipeline	3cdfde9a311b64bbce4c7a165338157f		https://www.encodeproject.org/files/ENCFF861AJG/@@download/ENCFF861AJG.bam	hg19				released	s3://encode-public/2018/01/23/38ded500-d19f-4178-9601-578e14e78235/ENCFF861AJG.bam				
ENCFF284YVJ	bam	bam		redacted alignments	ENCSR604JDV	ChIP-seq	UBERON:0002967	cingulate gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF564UMZ, ENCFF757HBP, ENCFF807MUK	282190822	ENCODE Processing Pipeline	0133b0ef4f54edf9c0bd106988fc4398		https://www.encodeproject.org/files/ENCFF284YVJ/@@download/ENCFF284YVJ.bam	hg19				released	s3://encode-public/2018/01/23/0d6449bd-9a5d-4646-aacd-8c1acb0ae619/ENCFF284YVJ.bam				
ENCFF842JRY	bam	bam		redacted unfiltered alignments	ENCSR380KOO	ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF184RUV, ENCFF298AGE, ENCFF537IOP, ENCFF643CGH	356515946	ENCODE Processing Pipeline	497bca1160da648f6a7c43b3794d4d84		https://www.encodeproject.org/files/ENCFF842JRY/@@download/ENCFF842JRY.bam	GRCh38				released	s3://encode-public/2017/10/16/65ca1b61-d646-4ad5-a005-8556439b7424/ENCFF842JRY.bam				
ENCFF694WXW	bam	bam		redacted alignments	ENCSR380KOO	ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF184RUV, ENCFF298AGE, ENCFF537IOP, ENCFF643CGH	217401346	ENCODE Processing Pipeline	485c20ebcd62fc97a321b0f73fb793fb		https://www.encodeproject.org/files/ENCFF694WXW/@@download/ENCFF694WXW.bam	GRCh38				released	s3://encode-public/2017/10/16/61ef9e92-c21f-4b7a-ab04-c46a7b17e84e/ENCFF694WXW.bam				
ENCFF783QVQ	bam	bam		redacted unfiltered alignments	ENCSR380KOO	ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF184RUV, ENCFF298AGE, ENCFF537IOP, ENCFF807MUK	256147059	ENCODE Processing Pipeline	59019ad96fb55cb0312aed597c93f429		https://www.encodeproject.org/files/ENCFF783QVQ/@@download/ENCFF783QVQ.bam	hg19				released	s3://encode-public/2018/01/20/58e9f2de-fa28-490d-8e76-a19b23c154d8/ENCFF783QVQ.bam				
ENCFF592XMP	bam	bam		redacted alignments	ENCSR380KOO	ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF184RUV, ENCFF298AGE, ENCFF537IOP, ENCFF807MUK	183823094	ENCODE Processing Pipeline	a233908b457b2e26b2f4e3dd76ed93a6		https://www.encodeproject.org/files/ENCFF592XMP/@@download/ENCFF592XMP.bam	hg19				released	s3://encode-public/2018/01/20/d05817f2-71df-4518-b9f0-fcb34908afec/ENCFF592XMP.bam				
ENCFF701FTO	bam	bam		unfiltered alignments	ENCSR209QGZ	ChIP-seq	UBERON:0002240	spinal cord	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF183MZS, ENCFF306ZIT, ENCFF807MUK	1070935904	ENCODE Processing Pipeline	a7a9e541120c1980775f53b0b3dfa9f6		https://www.encodeproject.org/files/ENCFF701FTO/@@download/ENCFF701FTO.bam	hg19				released	s3://encode-public/2016/12/19/f6c63c42-e00e-44b7-8276-590cb4160900/ENCFF701FTO.bam				
ENCFF923QCU	bam	bam		unfiltered alignments	ENCSR209QGZ	ChIP-seq	UBERON:0002240	spinal cord	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF183MZS, ENCFF306ZIT, ENCFF643CGH	1072181761	ENCODE Processing Pipeline	8b393a1d8bb98b3ebda1450dd7a1aa53		https://www.encodeproject.org/files/ENCFF923QCU/@@download/ENCFF923QCU.bam	GRCh38				released	s3://encode-public/2016/12/19/97dab9b9-fbc3-42b2-b768-b42e2658aa5e/ENCFF923QCU.bam				
ENCFF153SMW	bam	bam		alignments	ENCSR209QGZ	ChIP-seq	UBERON:0002240	spinal cord	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF183MZS, ENCFF306ZIT, ENCFF807MUK	733647906	ENCODE Processing Pipeline	df51c987d189aa8acd5027febe5d9e49		https://www.encodeproject.org/files/ENCFF153SMW/@@download/ENCFF153SMW.bam	hg19				released	s3://encode-public/2016/12/19/cdec39ee-0687-490d-9362-bfc299e0b9eb/ENCFF153SMW.bam				
ENCFF027VFV	bam	bam		alignments	ENCSR209QGZ	ChIP-seq	UBERON:0002240	spinal cord	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF183MZS, ENCFF306ZIT, ENCFF643CGH	733360350	ENCODE Processing Pipeline	cb5ec13c3ece8e1ed1ecb84579bcf867		https://www.encodeproject.org/files/ENCFF027VFV/@@download/ENCFF027VFV.bam	GRCh38				released	s3://encode-public/2016/12/19/1219eee1-a92a-4383-a9bf-aa99c9750a69/ENCFF027VFV.bam				
ENCFF943RFS	bam	bam		alignments	ENCSR655XLM	ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF308MVS, ENCFF807MUK	529101148	ENCODE Processing Pipeline	e6d1daadb593e63ba4a317fbc5708166		https://www.encodeproject.org/files/ENCFF943RFS/@@download/ENCFF943RFS.bam	hg19				released	s3://encode-public/2017/05/10/5495df8f-1e35-4ce1-b561-ba8b123f864b/ENCFF943RFS.bam				
ENCFF473CYV	bam	bam		unfiltered alignments	ENCSR655XLM	ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF308MVS, ENCFF643CGH	930901494	ENCODE Processing Pipeline	7fcac0078caaa507a9b45a33eb32d10e		https://www.encodeproject.org/files/ENCFF473CYV/@@download/ENCFF473CYV.bam	GRCh38				released	s3://encode-public/2017/05/10/f13e875e-965b-4809-bfda-f22d7ead5714/ENCFF473CYV.bam				
ENCFF410WCE	bam	bam		alignments	ENCSR655XLM	ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF308MVS, ENCFF643CGH	528739899	ENCODE Processing Pipeline	708ff98963bd40b10c6c8da961217aef		https://www.encodeproject.org/files/ENCFF410WCE/@@download/ENCFF410WCE.bam	GRCh38				released	s3://encode-public/2017/05/10/35704a30-74c0-4dc6-be99-3f1ab8f84666/ENCFF410WCE.bam				
