File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF115YBL	bam	bam		alignments	ENCSR000EPS	DNase-seq	EFO:0005236	NT2/D1	cell line	Homo sapiens											DNA						2011-10-19	ENCODE				2							ENCFF656ABQ	1030719526	ENCODE Processing Pipeline	70bf12e78a4d67b6a3dafe894492120d		https://www.encodeproject.org/files/ENCFF115YBL/@@download/ENCFF115YBL.bam	GRCh38				released	s3://encode-public/2017/08/24/51b60414-29e6-4807-8e28-160b9e7a6173/ENCFF115YBL.bam				
ENCFF521TFD	bam	bam		unfiltered alignments	ENCSR000EKS	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SWU, ENCFF496RSW	3072658195	ENCODE Processing Pipeline	e327b0abd077231c2feca06aedaf7d35		https://www.encodeproject.org/files/ENCFF521TFD/@@download/ENCFF521TFD.bam	GRCh38				released	s3://encode-public/2016/10/25/498d17af-097b-4473-9335-8afdac1d3dd1/ENCFF521TFD.bam				
ENCFF546NPD	bam	bam		unfiltered alignments	ENCSR000EKS	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SXA, ENCFF496RSW	5994096941	ENCODE Processing Pipeline	3b26f725e2e8c921a2bb5747fd6c8e1d		https://www.encodeproject.org/files/ENCFF546NPD/@@download/ENCFF546NPD.bam	GRCh38				released	s3://encode-public/2016/10/25/4f3eca73-ca1e-44af-b339-980f2fc436bb/ENCFF546NPD.bam				
ENCFF343HTD	bam	bam		unfiltered alignments	ENCSR000EKS	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SWY, ENCFF496RSW	6391189372	ENCODE Processing Pipeline	cffcb2bf2be11166ad3181ab4b7347ad		https://www.encodeproject.org/files/ENCFF343HTD/@@download/ENCFF343HTD.bam	GRCh38				released	s3://encode-public/2016/10/25/216a52ed-c00d-451f-a64b-ec3e2218eeba/ENCFF343HTD.bam				
ENCFF164MVZ	bam	bam		alignments	ENCSR000EKS	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF343HTD, ENCFF521TFD, ENCFF546NPD	24566895	ENCODE Processing Pipeline	600ebb5d168776a0b2181fb490b3c803		https://www.encodeproject.org/files/ENCFF164MVZ/@@download/ENCFF164MVZ.bam	GRCh38				released	s3://encode-public/2017/10/03/5e3b35ac-252d-4995-9f77-2dc7f9d9132f/ENCFF164MVZ.bam				
ENCFF107QGL	bam	bam		unfiltered alignments	ENCSR000EID	DNase-seq	EFO:0005713	8988T	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SDZ, ENCFF496RSW	1477668321	ENCODE Processing Pipeline	3cc3b7243fff6a9d46ac578464b209be		https://www.encodeproject.org/files/ENCFF107QGL/@@download/ENCFF107QGL.bam	GRCh38				released	s3://encode-public/2016/10/25/dc6df861-159d-498a-96ba-0737d26069be/ENCFF107QGL.bam				
ENCFF858GYN	bam	bam		unfiltered alignments	ENCSR000EID	DNase-seq	EFO:0005713	8988T	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SED, ENCFF496RSW	2338946451	ENCODE Processing Pipeline	29a79a21e9f1d22f1eca2e2cef3450b7		https://www.encodeproject.org/files/ENCFF858GYN/@@download/ENCFF858GYN.bam	GRCh38				released	s3://encode-public/2016/10/25/08fb57b5-ed70-4ea0-8f0b-d2df3c484dce/ENCFF858GYN.bam				
ENCFF728NQI	bam	bam		alignments	ENCSR000EID	DNase-seq	EFO:0005713	8988T	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF107QGL, ENCFF858GYN	38100486	ENCODE Processing Pipeline	0b60212ae2e1a1a444997c56dfd59155		https://www.encodeproject.org/files/ENCFF728NQI/@@download/ENCFF728NQI.bam	GRCh38				released	s3://encode-public/2017/10/03/9d2dc6fc-a4cf-406d-a3a6-321451796d96/ENCFF728NQI.bam				
ENCFF103BHF	bam	bam		unfiltered alignments	ENCSR000EKU	DNase-seq	EFO:0005726	LNCaP clone FGC	cell line	Homo sapiens	17β-hydroxy-17-methylestra-4,9,11-trien-3-one	1 nM	12 hour								DNA						2011-04-19	ENCODE				1							ENCFF000SXZ, ENCFF496RSW	2236284583	ENCODE Processing Pipeline	2c9c624da7acd70d011181f5dd3f99fb		https://www.encodeproject.org/files/ENCFF103BHF/@@download/ENCFF103BHF.bam	GRCh38				released	s3://encode-public/2016/10/25/f437724e-cadf-455f-89f2-4cfb82c54d35/ENCFF103BHF.bam				
ENCFF422YLX	bam	bam		unfiltered alignments	ENCSR000EKU	DNase-seq	EFO:0005726	LNCaP clone FGC	cell line	Homo sapiens	17β-hydroxy-17-methylestra-4,9,11-trien-3-one	1 nM	12 hour								DNA						2011-04-19	ENCODE				1							ENCFF000SYC, ENCFF496RSW	3109467079	ENCODE Processing Pipeline	a226d74e8c885fc1a2aecdee2e2e55e9		https://www.encodeproject.org/files/ENCFF422YLX/@@download/ENCFF422YLX.bam	GRCh38				released	s3://encode-public/2016/10/25/9e78b595-2488-4511-83dd-d705a928b099/ENCFF422YLX.bam				
ENCFF214ZTB	bam	bam		alignments	ENCSR000EKU	DNase-seq	EFO:0005726	LNCaP clone FGC	cell line	Homo sapiens	17β-hydroxy-17-methylestra-4,9,11-trien-3-one	1 nM	12 hour								DNA						2011-04-19	ENCODE				1							ENCFF103BHF, ENCFF422YLX	1518232436	ENCODE Processing Pipeline	da9230cb54f81a868c617a588aba5a85		https://www.encodeproject.org/files/ENCFF214ZTB/@@download/ENCFF214ZTB.bam	GRCh38				released	s3://encode-public/2017/10/03/16a928cf-e7b8-4011-8dc4-71d8fbdfd4eb/ENCFF214ZTB.bam				
ENCFF230NQR	bam	bam		unfiltered alignments	ENCSR000EMV	DNase-seq	CL:0010021	cardiac myoblast	in vitro differentiated cells	Homo sapiens	Activin A, Fibroblast growth factor 2, Bone morphogenetic protein 4	5 ng/mL, 6 ng/mL, 10 ng/mL	9 day								DNA						2012-07-23	ENCODE				1							ENCFF001CWB, ENCFF001CWC, ENCFF001CWD, ENCFF001CWE, ENCFF001CWF, ENCFF001CWG, ENCFF001CWH, ENCFF001CWI, ENCFF496RSW	4375881903	ENCODE Processing Pipeline	408b03eb1af3be717ccfcba2dcd1bd67		https://www.encodeproject.org/files/ENCFF230NQR/@@download/ENCFF230NQR.bam	GRCh38				released	s3://encode-public/2016/10/23/b6658a73-7f76-4373-8884-670fffb5e429/ENCFF230NQR.bam				
ENCFF720JEK	bam	bam		alignments	ENCSR000EMV	DNase-seq	CL:0010021	cardiac myoblast	in vitro differentiated cells	Homo sapiens	Activin A, Fibroblast growth factor 2, Bone morphogenetic protein 4	5 ng/mL, 6 ng/mL, 10 ng/mL	9 day								DNA						2012-07-23	ENCODE				1							ENCFF230NQR	3404116692	ENCODE Processing Pipeline	a22e3245dfbac99bfe9183c6b1b2b696		https://www.encodeproject.org/files/ENCFF720JEK/@@download/ENCFF720JEK.bam	GRCh38				released	s3://encode-public/2017/08/23/e9246820-a6af-4ca6-a641-95a5476d0a69/ENCFF720JEK.bam				
ENCFF721NGC	bam	bam		unfiltered alignments	ENCSR080PZL	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF129QFX, ENCFF206TOI, ENCFF496RSW	3035572934	ENCODE Processing Pipeline	056ebaf055cb95219e34a26e21be2da2		https://www.encodeproject.org/files/ENCFF721NGC/@@download/ENCFF721NGC.bam	GRCh38				released	s3://encode-public/2016/11/18/418f9f9f-a794-44a1-b2a5-cfa57c9a49e8/ENCFF721NGC.bam				
ENCFF068TZW	bam	bam		alignments	ENCSR080PZL	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF721NGC	2295361365	ENCODE Processing Pipeline	3c9ce120eecb0705f04f3e6fccde3bc6		https://www.encodeproject.org/files/ENCFF068TZW/@@download/ENCFF068TZW.bam	GRCh38				released	s3://encode-public/2017/09/18/b66629bc-debc-4640-ba42-676293529ce1/ENCFF068TZW.bam				
ENCFF621YKI	bam	bam		unfiltered alignments	ENCSR000ENG	DNase-seq	CL:0002590	smooth muscle cell of the brain vasculature	primary cell	Homo sapiens											DNA						2012-03-06	ENCODE				1							ENCFF001CZI, ENCFF001CZJ, ENCFF001CZK, ENCFF496RSW	1378781235	ENCODE Processing Pipeline	dfcdf3a7b9f045c5cf489bbf7f14a6b9		https://www.encodeproject.org/files/ENCFF621YKI/@@download/ENCFF621YKI.bam	GRCh38				released	s3://encode-public/2016/10/23/6a76921a-a93d-4b79-85b2-ab186a6969da/ENCFF621YKI.bam				
ENCFF072PYH	bam	bam		unfiltered alignments	ENCSR000ENG	DNase-seq	CL:0002590	smooth muscle cell of the brain vasculature	primary cell	Homo sapiens											DNA						2012-03-06	ENCODE				2							ENCFF001CZL, ENCFF001CZM, ENCFF001CZN, ENCFF001CZO, ENCFF001CZP, ENCFF001CZQ, ENCFF496RSW	1482841567	ENCODE Processing Pipeline	eeb00250f2152f325f064f3424a2e53a		https://www.encodeproject.org/files/ENCFF072PYH/@@download/ENCFF072PYH.bam	GRCh38				released	s3://encode-public/2016/10/23/62200027-6c09-4e06-aba7-cc35837b339e/ENCFF072PYH.bam				
ENCFF557GXL	bam	bam		alignments	ENCSR000ENG	DNase-seq	CL:0002590	smooth muscle cell of the brain vasculature	primary cell	Homo sapiens											DNA						2012-03-06	ENCODE				1							ENCFF621YKI	1124567268	ENCODE Processing Pipeline	d77a6dbd41955f3f844169969c3091e9		https://www.encodeproject.org/files/ENCFF557GXL/@@download/ENCFF557GXL.bam	GRCh38				released	s3://encode-public/2017/08/24/7ae00509-42bb-402b-9966-bbf576ec2d04/ENCFF557GXL.bam				
ENCFF994IJJ	bam	bam		alignments	ENCSR000ENG	DNase-seq	CL:0002590	smooth muscle cell of the brain vasculature	primary cell	Homo sapiens											DNA						2012-03-06	ENCODE				2							ENCFF072PYH	1205801166	ENCODE Processing Pipeline	b8fc499f510772160af86712a895bf02		https://www.encodeproject.org/files/ENCFF994IJJ/@@download/ENCFF994IJJ.bam	GRCh38				released	s3://encode-public/2017/08/24/9205ecdf-2f2c-4058-b146-dec680ab4cb8/ENCFF994IJJ.bam				
ENCFF819NVV	bam	bam		unfiltered alignments	ENCSR627KFV	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF286LAO, ENCFF496RSW, ENCFF539REZ, ENCFF626JTB	1683440818	ENCODE Processing Pipeline	de91a446664aacccab35129282ee9fee		https://www.encodeproject.org/files/ENCFF819NVV/@@download/ENCFF819NVV.bam	GRCh38				released	s3://encode-public/2016/11/03/6200bf99-6501-4886-b8ba-0213c157038e/ENCFF819NVV.bam				
ENCFF390SVU	bam	bam		alignments	ENCSR627KFV	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF819NVV	1380939665	ENCODE Processing Pipeline	59f9bd5ae09eb27349726de26d062f49		https://www.encodeproject.org/files/ENCFF390SVU/@@download/ENCFF390SVU.bam	GRCh38				released	s3://encode-public/2017/09/18/f0d20d47-22af-42e7-a6cf-eb415ac66f74/ENCFF390SVU.bam				
ENCFF131HES	bam	bam		unfiltered alignments	ENCSR788SOI	DNase-seq	UBERON:0002240	spinal cord	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF260GSJ, ENCFF369QCM, ENCFF496RSW	2234260278	ENCODE Processing Pipeline	af8e2c0ab6c4c589ffde710490c71cc8		https://www.encodeproject.org/files/ENCFF131HES/@@download/ENCFF131HES.bam	GRCh38				released	s3://encode-public/2016/11/18/1e27a9ad-e489-4808-950e-a633bb98af8e/ENCFF131HES.bam				
ENCFF076CAH	bam	bam		alignments	ENCSR788SOI	DNase-seq	UBERON:0002240	spinal cord	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF131HES	1703013137	ENCODE Processing Pipeline	b8bbea26b009883a369f097d8dc2656a		https://www.encodeproject.org/files/ENCFF076CAH/@@download/ENCFF076CAH.bam	GRCh38				released	s3://encode-public/2017/09/18/2cb2eb1a-4f1e-404c-96bc-2b936a39a3c8/ENCFF076CAH.bam				
ENCFF849NXD	bam	bam		unfiltered alignments	ENCSR000EKV	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2012-08-28	ENCODE				1							ENCFF000SZL, ENCFF496RSW	1563368232	ENCODE Processing Pipeline	ddab912ffb52f2c93af337fc73337e25		https://www.encodeproject.org/files/ENCFF849NXD/@@download/ENCFF849NXD.bam	GRCh38				released	s3://encode-public/2016/10/25/bf61147d-6ff3-42ac-9dec-1c22e6126399/ENCFF849NXD.bam				
ENCFF676NSL	bam	bam		unfiltered alignments	ENCSR000EKV	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2012-08-28	ENCODE				1							ENCFF000SZN, ENCFF496RSW	2292153035	ENCODE Processing Pipeline	4ad714e599c7f5ec1341750ea22ce0c7		https://www.encodeproject.org/files/ENCFF676NSL/@@download/ENCFF676NSL.bam	GRCh38				released	s3://encode-public/2016/10/25/cf58f9f1-9c5b-4768-a799-c5bd3ec7044c/ENCFF676NSL.bam				
ENCFF352QIM	bam	bam		alignments	ENCSR000EKV	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2012-08-28	ENCODE				1							ENCFF676NSL, ENCFF849NXD	20190487	ENCODE Processing Pipeline	4541def34f16573298efd45e16958be8		https://www.encodeproject.org/files/ENCFF352QIM/@@download/ENCFF352QIM.bam	GRCh38				released	s3://encode-public/2017/10/03/cab913e3-a725-4e8a-96d8-dbade35dd907/ENCFF352QIM.bam				
ENCFF460PMB	bam	bam		unfiltered alignments	ENCSR000EMQ	DNase-seq	EFO:0002783	GM06990	cell line	Homo sapiens											DNA						2011-04-07	ENCODE				1							ENCFF001AVI, ENCFF496RSW	8608058838	ENCODE Processing Pipeline	0b56a4ed33850b8159301b0ca0cceb7b		https://www.encodeproject.org/files/ENCFF460PMB/@@download/ENCFF460PMB.bam	GRCh38				released	s3://encode-public/2016/10/23/49585f2d-6fbe-448d-aa1c-f4f51804c385/ENCFF460PMB.bam				
ENCFF654LQL	bam	bam		unfiltered alignments	ENCSR000EMQ	DNase-seq	EFO:0002783	GM06990	cell line	Homo sapiens											DNA						2011-04-07	ENCODE				2							ENCFF001CTW, ENCFF496RSW	3292312350	ENCODE Processing Pipeline	57164127995ea0f5ce5c3e863a1d280b		https://www.encodeproject.org/files/ENCFF654LQL/@@download/ENCFF654LQL.bam	GRCh38				released	s3://encode-public/2016/10/23/fc8c780d-6aae-4251-ab77-96df21187ae3/ENCFF654LQL.bam				
ENCFF811YPN	bam	bam		alignments	ENCSR000EMQ	DNase-seq	EFO:0002783	GM06990	cell line	Homo sapiens											DNA						2011-04-07	ENCODE				1							ENCFF460PMB	5699555258	ENCODE Processing Pipeline	7502a66306bffbeed143b9b5de7e2df5		https://www.encodeproject.org/files/ENCFF811YPN/@@download/ENCFF811YPN.bam	GRCh38				released	s3://encode-public/2017/09/25/35a4867b-11ef-4c07-b09c-d55111117482/ENCFF811YPN.bam				
ENCFF609XGK	bam	bam		alignments	ENCSR000EMQ	DNase-seq	EFO:0002783	GM06990	cell line	Homo sapiens											DNA						2011-04-07	ENCODE				2							ENCFF654LQL	1130854167	ENCODE Processing Pipeline	4ab6f1666234ccb80458a44cfd1ccb7e		https://www.encodeproject.org/files/ENCFF609XGK/@@download/ENCFF609XGK.bam	GRCh38				released	s3://encode-public/2017/09/25/c4a4aad0-6dfb-4cbd-a8a3-99dcfd57cb03/ENCFF609XGK.bam				
ENCFF435ZXH	bam	bam		unfiltered alignments	ENCSR000EKW	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens				RNAi	interference						DNA						2012-08-28	ENCODE				1							ENCFF000SZO, ENCFF496RSW	2282433647	ENCODE Processing Pipeline	36cebf1a1737dc2088df917fd9993129		https://www.encodeproject.org/files/ENCFF435ZXH/@@download/ENCFF435ZXH.bam	GRCh38				released	s3://encode-public/2016/10/25/eaf44ab8-2d82-4586-9b5f-f5321c1f2c3a/ENCFF435ZXH.bam				
ENCFF799ARR	bam	bam		unfiltered alignments	ENCSR000EKW	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens				RNAi	interference						DNA						2012-08-28	ENCODE				1							ENCFF000SZV, ENCFF496RSW	2818149124	ENCODE Processing Pipeline	0f53096d9ccf7d193e294f3129674077		https://www.encodeproject.org/files/ENCFF799ARR/@@download/ENCFF799ARR.bam	GRCh38				released	s3://encode-public/2016/10/25/3e6c1368-fe34-4474-b7a9-17575f91e697/ENCFF799ARR.bam				
ENCFF652MZG	bam	bam		unfiltered alignments	ENCSR000EKW	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens				RNAi	interference						DNA						2012-08-28	ENCODE				1							ENCFF000SZZ, ENCFF496RSW	6376735489	ENCODE Processing Pipeline	ec7630b163f43f6f6367a6e4b4b367c0		https://www.encodeproject.org/files/ENCFF652MZG/@@download/ENCFF652MZG.bam	GRCh38				released	s3://encode-public/2016/10/25/22ed5545-8a02-4ca0-b271-70ff0df43328/ENCFF652MZG.bam				
ENCFF181BXE	bam	bam		alignments	ENCSR000EKW	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens				RNAi	interference						DNA						2012-08-28	ENCODE				1							ENCFF435ZXH, ENCFF652MZG, ENCFF799ARR	34406208	ENCODE Processing Pipeline	233f31623c1f68163879caf36a1e5e1c		https://www.encodeproject.org/files/ENCFF181BXE/@@download/ENCFF181BXE.bam	GRCh38				released	s3://encode-public/2017/10/03/4db18390-5c59-46aa-bbec-deda3c983fac/ENCFF181BXE.bam				
ENCFF209EJT	bam	bam		unfiltered alignments	ENCSR540PVZ	DNase-seq	UBERON:0018116	right renal pelvis	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF496RSW, ENCFF530YSE, ENCFF889RBT, ENCFF892SRC	1651598281	ENCODE Processing Pipeline	2389f1d1d597263612276f86785c6000		https://www.encodeproject.org/files/ENCFF209EJT/@@download/ENCFF209EJT.bam	GRCh38				released	s3://encode-public/2016/11/03/8be92ec1-54b2-4b05-8230-74b3777ddeba/ENCFF209EJT.bam				
ENCFF445ADE	bam	bam		alignments	ENCSR540PVZ	DNase-seq	UBERON:0018116	right renal pelvis	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF209EJT	1264392694	ENCODE Processing Pipeline	6dd49f6bdb65cda67f6c6b923849a664		https://www.encodeproject.org/files/ENCFF445ADE/@@download/ENCFF445ADE.bam	GRCh38				released	s3://encode-public/2017/09/18/4e3ffae8-2316-457e-ac85-0b59541271d1/ENCFF445ADE.bam				
ENCFF615CKI	bam	bam		unfiltered alignments	ENCSR913NYL	DNase-seq	UBERON:0001224	renal pelvis	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF478YRK, ENCFF496RSW	1650056421	ENCODE Processing Pipeline	b4e2dcaf194107c11ba2c5fb6558bbe2		https://www.encodeproject.org/files/ENCFF615CKI/@@download/ENCFF615CKI.bam	GRCh38				released	s3://encode-public/2016/11/03/5a77b088-7667-4cbd-af0b-0ff4b13d1d10/ENCFF615CKI.bam				
ENCFF188HWG	bam	bam		alignments	ENCSR913NYL	DNase-seq	UBERON:0001224	renal pelvis	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF615CKI	1321141798	ENCODE Processing Pipeline	3f7dd724a25f393a077a356c304fb5de		https://www.encodeproject.org/files/ENCFF188HWG/@@download/ENCFF188HWG.bam	GRCh38				released	s3://encode-public/2017/09/18/f370d191-107b-40aa-8276-94cee9ebda7a/ENCFF188HWG.bam				
ENCFF713LUI	bam	bam		unfiltered alignments	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF001ECW, ENCFF496RSW	2225461678	ENCODE Processing Pipeline	a5e76c6b1c0fcfea895f90ce5a264d2e		https://www.encodeproject.org/files/ENCFF713LUI/@@download/ENCFF713LUI.bam	GRCh38				released	s3://encode-public/2016/10/23/0ce822d4-f6dc-4428-a1c9-80337d4ceb23/ENCFF713LUI.bam				
ENCFF914CZP	bam	bam		unfiltered alignments	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF001ECX, ENCFF496RSW	2382383414	ENCODE Processing Pipeline	ad26f6a14e48c6255cfa92707d78b2ad		https://www.encodeproject.org/files/ENCFF914CZP/@@download/ENCFF914CZP.bam	GRCh38				released	s3://encode-public/2016/10/23/3a2aaa52-a3ac-41c9-a575-eba865fee850/ENCFF914CZP.bam				
ENCFF004ZWR	bam	bam		alignments	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF713LUI	1281984033	ENCODE Processing Pipeline	693791ef1652f73981175dffa2811f4e		https://www.encodeproject.org/files/ENCFF004ZWR/@@download/ENCFF004ZWR.bam	GRCh38				released	s3://encode-public/2017/08/24/1ac2dd3f-4713-47ff-bbc2-96b2c0b3bea8/ENCFF004ZWR.bam				
ENCFF111DMK	bam	bam		alignments	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF914CZP	1770591832	ENCODE Processing Pipeline	7c8e55c664182228c4e76923b25d9c30		https://www.encodeproject.org/files/ENCFF111DMK/@@download/ENCFF111DMK.bam	GRCh38				released	s3://encode-public/2017/08/24/2505a628-459f-46c4-871f-26cbe0f5446e/ENCFF111DMK.bam				
ENCFF386HZG	bam	bam		unfiltered alignments	ENCSR020LUD	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF092XFB, ENCFF119QNS, ENCFF362KIJ, ENCFF370BGP, ENCFF496RSW, ENCFF594XVT, ENCFF899BSP	45380670481	ENCODE Processing Pipeline	3aa75bbaa2e3270a60c50bc1b9c17ae8		https://www.encodeproject.org/files/ENCFF386HZG/@@download/ENCFF386HZG.bam	GRCh38				released	s3://encode-public/2017/11/30/decb25a2-d783-47f5-88bb-ad3ccaaf5204/ENCFF386HZG.bam				
ENCFF435PFX	bam	bam		unfiltered alignments	ENCSR020LUD	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF496RSW, ENCFF752YDO	1510230687	ENCODE Processing Pipeline	a6d44ce200265a26833a599159155e8c		https://www.encodeproject.org/files/ENCFF435PFX/@@download/ENCFF435PFX.bam	GRCh38				released	s3://encode-public/2017/11/30/db0d6e15-72a8-4083-9af5-ac9f8b8991bf/ENCFF435PFX.bam				
ENCFF448IDX	bam	bam		alignments	ENCSR020LUD	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF386HZG, ENCFF435PFX	34953708451	ENCODE Processing Pipeline	c420ca0f0a82b5fe278ab9268de21c68		https://www.encodeproject.org/files/ENCFF448IDX/@@download/ENCFF448IDX.bam	GRCh38				released	s3://encode-public/2017/11/30/626ca448-3d76-46b2-ac65-5f3aa6ae47db/ENCFF448IDX.bam				
ENCFF592LNH	bam	bam		unfiltered alignments	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF100RBR, ENCFF496RSW, ENCFF653USJ	1725489235	ENCODE Processing Pipeline	bacc59d33ecd60a35cf51c28b6c54d18		https://www.encodeproject.org/files/ENCFF592LNH/@@download/ENCFF592LNH.bam	GRCh38				released	s3://encode-public/2017/11/25/0e7b57e7-11a2-4a95-b0a4-61b40d3115e6/ENCFF592LNH.bam				
ENCFF039GOB	bam	bam		unfiltered alignments	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF135IDH, ENCFF409FIY, ENCFF496RSW	19361941687	ENCODE Processing Pipeline	8647d36f855216d4e2fe7080dc301a1b		https://www.encodeproject.org/files/ENCFF039GOB/@@download/ENCFF039GOB.bam	GRCh38				released	s3://encode-public/2017/11/25/82bccd7f-b2d7-4215-b34b-c1903db75a41/ENCFF039GOB.bam				
ENCFF017WOW	bam	bam		alignments	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF039GOB, ENCFF592LNH	18553540722	ENCODE Processing Pipeline	0f507bd49cdce70bdccfc9a1dc6ee362		https://www.encodeproject.org/files/ENCFF017WOW/@@download/ENCFF017WOW.bam	GRCh38				released	s3://encode-public/2017/11/25/d3402f3a-3d8a-4d17-9ded-ea57a6b2071f/ENCFF017WOW.bam				
ENCFF812SZA	bam	bam		unfiltered alignments	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF006TCP, ENCFF243RPN, ENCFF496RSW	1758805222	ENCODE Processing Pipeline	f4a7927c43db8e802e3ed16843795163		https://www.encodeproject.org/files/ENCFF812SZA/@@download/ENCFF812SZA.bam	GRCh38				released	s3://encode-public/2017/11/25/cd89e38f-06cf-4553-9fbd-7845d48f201c/ENCFF812SZA.bam				
ENCFF336FMK	bam	bam		alignments	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF812SZA	1464176075	ENCODE Processing Pipeline	c97a5f46275839694f495529f49b6248		https://www.encodeproject.org/files/ENCFF336FMK/@@download/ENCFF336FMK.bam	GRCh38				released	s3://encode-public/2017/11/25/81f5643f-7e1b-4b3d-812a-ca2f9318a787/ENCFF336FMK.bam				
ENCFF648NWE	bam	bam		unfiltered alignments	ENCSR000EPG	DNase-seq	EFO:0005697	M059J	cell line	Homo sapiens											DNA						2012-06-12	ENCODE				1							ENCFF320TRX, ENCFF496RSW, ENCFF827EQC	3141637314	ENCODE Processing Pipeline	a92df4dddda8c92495227d6720125d30		https://www.encodeproject.org/files/ENCFF648NWE/@@download/ENCFF648NWE.bam	GRCh38				released	s3://encode-public/2017/09/25/75a19944-9259-4cdd-b771-c85a8a5f0a5f/ENCFF648NWE.bam				
