File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF354IWM	fastq	fastq		reads		ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1	36		single-ended				1555162649	John Stamatoyannopoulos, UW	4251c9e013ce389104ee39958865eee3		https://www.encodeproject.org/files/ENCFF354IWM/@@download/ENCFF354IWM.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2018/04/04/03e5745c-6768-46c9-953c-a23894843c48/ENCFF354IWM.fastq.gz				
ENCFF259ZIL	fastq	fastq		reads		ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1	36		single-ended				1536113552	John Stamatoyannopoulos, UW	3a0a8ebeb625aa35048df21871ac5e04		https://www.encodeproject.org/files/ENCFF259ZIL/@@download/ENCFF259ZIL.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2018/04/04/a0c2f5a7-4518-40c5-bc2a-3a1f2862190d/ENCFF259ZIL.fastq.gz				
ENCFF380PRH	bam	bam		unfiltered alignments	hg19	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF001CAK, ENCFF001CAL, ENCFF001CAM, ENCFF001ECL, ENCFF018TSW, ENCFF259ZIL, ENCFF354IWM, ENCFF549HLL, ENCFF551TTL	17687190483	ENCODE Processing Pipeline	181b985cd7c5bbbd4a97ddca43fa32cf		https://www.encodeproject.org/files/ENCFF380PRH/@@download/ENCFF380PRH.bam				released	s3://encode-public/2018/05/07/a3923005-37cd-48cc-b0ab-63cb6a543320/ENCFF380PRH.bam				
ENCFF929WLP	bam	bam		unfiltered alignments	hg19	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF001ECM, ENCFF549HLL	2077871146	ENCODE Processing Pipeline	fb9ea6c3f08a6109836c3c26f74d5e1e		https://www.encodeproject.org/files/ENCFF929WLP/@@download/ENCFF929WLP.bam				released	s3://encode-public/2018/05/07/4581cdc8-e904-4ee6-b5f3-bfe298be25c9/ENCFF929WLP.bam				
ENCFF584ZGK	bam	bam		alignments	hg19	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF380PRH	13823388401	ENCODE Processing Pipeline	7a6b06fc7d9f28ce402842b2450d9f64		https://www.encodeproject.org/files/ENCFF584ZGK/@@download/ENCFF584ZGK.bam				released	s3://encode-public/2018/05/07/9c764ca9-8bed-42c7-adc7-d1da9cdd6262/ENCFF584ZGK.bam				
ENCFF996VUV	bam	bam		alignments	hg19	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF929WLP	1645399969	ENCODE Processing Pipeline	33216f87da4973a4f1a4f9c051a244c1		https://www.encodeproject.org/files/ENCFF996VUV/@@download/ENCFF996VUV.bam				released	s3://encode-public/2018/05/07/ae6d5dc1-69e4-4925-b2b0-cfe8460544fc/ENCFF996VUV.bam				
ENCFF217NRI	fastq	fastq		reads		ENCSR488PHT	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	2	36		single-ended				1479584989	Zhiping Weng, UMass	29c46217249e45d7807f41588391927c	SRA:SRR171535	https://www.encodeproject.org/files/ENCFF217NRI/@@download/ENCFF217NRI.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/26/73129865-58f9-439e-b6ca-f4153b19199a/ENCFF217NRI.fastq.gz				
ENCFF702UYY	fastq	fastq		reads		ENCSR488PHT	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	2	36		single-ended				248041592	Zhiping Weng, UMass	64658b65f595746fe727fb1291aa63ac	SRA:SRR171536	https://www.encodeproject.org/files/ENCFF702UYY/@@download/ENCFF702UYY.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/26/9f8bd885-b753-40f9-9bfb-48f7e32be6a3/ENCFF702UYY.fastq.gz				
ENCFF515YYK	bam	bam		unfiltered alignments	hg19	ENCSR488PHT	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF217NRI, ENCFF549HLL, ENCFF702UYY	1997606563	ENCODE Processing Pipeline	dbc581d599e8949d01107c72a726bd92		https://www.encodeproject.org/files/ENCFF515YYK/@@download/ENCFF515YYK.bam				released	s3://encode-public/2017/09/19/e9c38fc1-de90-4e9d-9022-54934c349508/ENCFF515YYK.bam				
ENCFF054IPB	bam	bam		alignments	hg19	ENCSR488PHT	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF515YYK	1684300651	ENCODE Processing Pipeline	237b47f9eb6fa70535986dacf575ad6c		https://www.encodeproject.org/files/ENCFF054IPB/@@download/ENCFF054IPB.bam				released	s3://encode-public/2017/09/19/3a42b7d8-f9d6-4c0b-a088-c1fc0e1c0d64/ENCFF054IPB.bam				
ENCFF478YRK	fastq	fastq		reads		ENCSR913NYL	DNase-seq	UBERON:0001224	renal pelvis	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1	36		single-ended				1409877487	Zhiping Weng, UMass	5fbf1b7d0b7e7f4bf5d322b2eee78b5a	SRA:SRR171519	https://www.encodeproject.org/files/ENCFF478YRK/@@download/ENCFF478YRK.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/26/64ba0673-8c40-4d8c-9f33-9157363601d2/ENCFF478YRK.fastq.gz				
ENCFF256GTR	bam	bam		unfiltered alignments	hg19	ENCSR913NYL	DNase-seq	UBERON:0001224	renal pelvis	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF478YRK, ENCFF549HLL	1642258558	ENCODE Processing Pipeline	9b44c5ee83fa1b7764440d31e236ef92		https://www.encodeproject.org/files/ENCFF256GTR/@@download/ENCFF256GTR.bam				released	s3://encode-public/2017/09/19/7d842f5a-480d-44e7-a587-7f31b05e628d/ENCFF256GTR.bam				
ENCFF660MHD	bam	bam		alignments	hg19	ENCSR913NYL	DNase-seq	UBERON:0001224	renal pelvis	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF256GTR	1326020123	ENCODE Processing Pipeline	3354bc551b711eab42bf696a2e76887a		https://www.encodeproject.org/files/ENCFF660MHD/@@download/ENCFF660MHD.bam				released	s3://encode-public/2017/09/19/2421d1da-2b10-4ca5-935d-641d61230742/ENCFF660MHD.bam				
ENCFF181QVU	fastq	fastq		reads		ENCSR133SPH	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1	36		single-ended				1449124541	Zhiping Weng, UMass	0dc96fae41a85f8858ff3655ddf1b2bd	SRA:SRR171566	https://www.encodeproject.org/files/ENCFF181QVU/@@download/ENCFF181QVU.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/11/17/1723ccf2-d645-4e75-927d-efd57d9b4f01/ENCFF181QVU.fastq.gz				
ENCFF082VAC	bam	bam		unfiltered alignments	hg19	ENCSR133SPH	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF181QVU, ENCFF549HLL	1738726013	ENCODE Processing Pipeline	c24d08225744eb9d528a4192f15348fc		https://www.encodeproject.org/files/ENCFF082VAC/@@download/ENCFF082VAC.bam				released	s3://encode-public/2017/09/19/63fd5306-93bd-49cf-898d-ae41e07e2041/ENCFF082VAC.bam				
ENCFF791EAA	bam	bam		alignments	hg19	ENCSR133SPH	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF082VAC	1411814016	ENCODE Processing Pipeline	bdcb0648b66160682ca8e3776f1ba96e		https://www.encodeproject.org/files/ENCFF791EAA/@@download/ENCFF791EAA.bam				released	s3://encode-public/2017/09/19/f848fc8e-965a-49f6-a8d7-fad6fae53f47/ENCFF791EAA.bam				
ENCFF506LZL	fastq	fastq		reads		ENCSR587HPR	DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	2	36		single-ended				1388188159	Zhiping Weng, UMass	97e0ab0a2200040837d632b56df78b88	SRA:SRR097553	https://www.encodeproject.org/files/ENCFF506LZL/@@download/ENCFF506LZL.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/12/46fe2122-dd2a-43bd-a9fc-7681e9c007c4/ENCFF506LZL.fastq.gz				
ENCFF445ETU	fastq	fastq		reads		ENCSR587HPR	DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	2	36		single-ended				333955832	Zhiping Weng, UMass	fe95f1d0c2d86f13b65bb3b94e931a84	SRA:SRR097554	https://www.encodeproject.org/files/ENCFF445ETU/@@download/ENCFF445ETU.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/12/8185af06-9c8c-4c36-8b93-3d74d8f1a960/ENCFF445ETU.fastq.gz				
ENCFF747OJD	bam	bam		unfiltered alignments	hg19	ENCSR587HPR	DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF445ETU, ENCFF506LZL, ENCFF549HLL	2031589625	ENCODE Processing Pipeline	eb72756c1d679a7b0531ed9adc1031e4		https://www.encodeproject.org/files/ENCFF747OJD/@@download/ENCFF747OJD.bam				released	s3://encode-public/2017/09/19/4bcaa0c0-5f80-434c-a98c-f65431ae9d0e/ENCFF747OJD.bam				
ENCFF232UOO	bam	bam		alignments	hg19	ENCSR587HPR	DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF747OJD	1710271595	ENCODE Processing Pipeline	a16ef7c9ee35260c540d0fc624a88909		https://www.encodeproject.org/files/ENCFF232UOO/@@download/ENCFF232UOO.bam				released	s3://encode-public/2017/09/19/f9a4a8f6-83a7-4295-9f12-a543b51e5421/ENCFF232UOO.bam				
ENCFF435DGK	fastq	fastq		reads		ENCSR422PVL	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	2	36		single-ended				1217294559	Zhiping Weng, UMass	d2875b6803b1e9167c92a8aeb8af1b90	SRA:SRR097587	https://www.encodeproject.org/files/ENCFF435DGK/@@download/ENCFF435DGK.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/11/2ee1d5f5-6cfd-42c6-834b-6aac4a00c6b3/ENCFF435DGK.fastq.gz				
ENCFF383SMT	fastq	fastq		reads		ENCSR422PVL	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	2	36		single-ended				204749666	Zhiping Weng, UMass	e10a7fb0b2b47f7ec3bec02b0e2f7b2d	SRA:SRR097588	https://www.encodeproject.org/files/ENCFF383SMT/@@download/ENCFF383SMT.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/12/9f833670-acf6-4b58-b33a-07d1e8700838/ENCFF383SMT.fastq.gz				
ENCFF615HGO	bam	bam		unfiltered alignments	hg19	ENCSR422PVL	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF383SMT, ENCFF435DGK, ENCFF549HLL	1734622478	ENCODE Processing Pipeline	9b44af85b73f8fd33d0780c6f07a0021		https://www.encodeproject.org/files/ENCFF615HGO/@@download/ENCFF615HGO.bam				released	s3://encode-public/2017/09/19/557e1396-939b-407e-9121-08ff3b122c7c/ENCFF615HGO.bam				
ENCFF078DYU	bam	bam		alignments	hg19	ENCSR422PVL	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF615HGO	1462632914	ENCODE Processing Pipeline	c35ef96b208fa2e12b278c5ac1d86109		https://www.encodeproject.org/files/ENCFF078DYU/@@download/ENCFF078DYU.bam				released	s3://encode-public/2017/09/19/63dd72dc-acab-47c5-b094-472a9c6c04c0/ENCFF078DYU.bam				
ENCFF147WLE	fastq	fastq		reads		ENCSR325LYJ	DNase-seq	NTR:0000526	fibroblast of skin of upper back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1	36		single-ended				181238105	John Stamatoyannopoulos, UW	e3bd31c0229e56d16985dfab19c41c41	SRA:SRR412407, SRA:SRR980272	https://www.encodeproject.org/files/ENCFF147WLE/@@download/ENCFF147WLE.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/283a30e8-5654-412a-89f5-bc21f41c1771/ENCFF147WLE.fastq.gz				
ENCFF470VJF	fastq	fastq		reads		ENCSR325LYJ	DNase-seq	NTR:0000526	fibroblast of skin of upper back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1	36		single-ended				1001107788	John Stamatoyannopoulos, UW	29abc72a027bb192ec1c306b4bea69b5	SRA:SRR412405, SRA:SRR412406, SRA:SRR980271	https://www.encodeproject.org/files/ENCFF470VJF/@@download/ENCFF470VJF.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/eea425a2-debc-402f-9e3d-410764157b90/ENCFF470VJF.fastq.gz				
ENCFF442YRN	fastq	fastq		reads		ENCSR325LYJ	DNase-seq	NTR:0000526	fibroblast of skin of upper back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1	36		single-ended				1900333318	John Stamatoyannopoulos, UW	e9748f72b07352d3c9c085247872a9af	SRA:SRR412408, SRA:SRR412409, SRA:SRR412410, SRA:SRR980275	https://www.encodeproject.org/files/ENCFF442YRN/@@download/ENCFF442YRN.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/9786fb63-61b0-4e2a-8909-108ad6a34cbc/ENCFF442YRN.fastq.gz				
ENCFF646KFD	fastq	fastq		reads		ENCSR325LYJ	DNase-seq	NTR:0000526	fibroblast of skin of upper back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	6	36		paired-ended	1	ENCFF181MQA		10425706323	John Stamatoyannopoulos, UW	cdd7deebd0accf95f89f84965ad55c35	SRA:SRR980273	https://www.encodeproject.org/files/ENCFF646KFD/@@download/ENCFF646KFD.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/d7d4f65d-ed95-4b4d-8f00-255e7c31c1d4/ENCFF646KFD.fastq.gz				
ENCFF181MQA	fastq	fastq		reads		ENCSR325LYJ	DNase-seq	NTR:0000526	fibroblast of skin of upper back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	6	36		paired-ended	2	ENCFF646KFD		11115200102	John Stamatoyannopoulos, UW	56a5156745d8203872839a26b2675ff0	SRA:SRR980274	https://www.encodeproject.org/files/ENCFF181MQA/@@download/ENCFF181MQA.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/0ce46c08-7209-4ff0-8d48-dad369cf1073/ENCFF181MQA.fastq.gz				
ENCFF202LLO	bam	bam		unfiltered alignments	hg19	ENCSR325LYJ	DNase-seq	NTR:0000526	fibroblast of skin of upper back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF181MQA, ENCFF549HLL, ENCFF646KFD	13781557888	ENCODE Processing Pipeline	aa959fc3438094fba8a63b68bdd9ba37		https://www.encodeproject.org/files/ENCFF202LLO/@@download/ENCFF202LLO.bam				released	s3://encode-public/2017/10/06/97ea3c26-1cfb-4001-8c2a-a47ca98ea882/ENCFF202LLO.bam				
ENCFF701YQI	bam	bam		unfiltered alignments	hg19	ENCSR325LYJ	DNase-seq	NTR:0000526	fibroblast of skin of upper back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF147WLE, ENCFF442YRN, ENCFF470VJF, ENCFF549HLL	2233658865	ENCODE Processing Pipeline	d6915b95631c2375d51e47d36df8cfaa		https://www.encodeproject.org/files/ENCFF701YQI/@@download/ENCFF701YQI.bam				released	s3://encode-public/2017/10/06/d46196aa-e5c4-41cb-bc38-00ed948a63f9/ENCFF701YQI.bam				
ENCFF280FIP	bam	bam		alignments	hg19	ENCSR325LYJ	DNase-seq	NTR:0000526	fibroblast of skin of upper back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF202LLO, ENCFF701YQI	12733813606	ENCODE Processing Pipeline	41850bf0e90ee0109c47c01c0f6d678f		https://www.encodeproject.org/files/ENCFF280FIP/@@download/ENCFF280FIP.bam				released	s3://encode-public/2017/10/06/58d71b46-8f73-4482-8c72-b9c029b7f34e/ENCFF280FIP.bam				
ENCFF001BQM	fastq	fastq		reads		ENCSR000EOJ	DNase-seq	CL:0002553	fibroblast of lung	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1	36		single-ended				14203832472	John Stamatoyannopoulos, UW	5e340874f2e680f5cbf7b81d97291f8e		https://www.encodeproject.org/files/ENCFF001BQM/@@download/ENCFF001BQM.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2012/07/12/be93f121-5b80-44c1-b5a8-560d21ed9f60/ENCFF001BQM.fastq.gz				
ENCFF001DLF	fastq	fastq		reads		ENCSR000EOJ	DNase-seq	CL:0002553	fibroblast of lung	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2	1	36		single-ended				1737367619	John Stamatoyannopoulos, UW	3f2f00a6eae49008370accde22967282		https://www.encodeproject.org/files/ENCFF001DLF/@@download/ENCFF001DLF.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2011/01/11/c81e486b-d055-44ac-afd4-6d0a688f8b0d/ENCFF001DLF.fastq.gz				
ENCFF679CGM	bam	bam		unfiltered alignments	hg19	ENCSR000EOJ	DNase-seq	CL:0002553	fibroblast of lung	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF001BQM, ENCFF549HLL	13918525600	ENCODE Processing Pipeline	2c1424d2bda87844d4c7858e37bdfd90		https://www.encodeproject.org/files/ENCFF679CGM/@@download/ENCFF679CGM.bam				released	s3://encode-public/2017/09/06/c01736cb-5c3e-494a-b9f2-a84e26384008/ENCFF679CGM.bam				
ENCFF668FYW	bam	bam		unfiltered alignments	hg19	ENCSR000EOJ	DNase-seq	CL:0002553	fibroblast of lung	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF001DLF, ENCFF549HLL	1804360757	ENCODE Processing Pipeline	b6cae379bfc9226cd64cf0e7c1db25bb		https://www.encodeproject.org/files/ENCFF668FYW/@@download/ENCFF668FYW.bam				released	s3://encode-public/2017/09/06/c17ab7ad-d46c-4aad-9e1a-f95040ee51ce/ENCFF668FYW.bam				
ENCFF862FLN	bam	bam		alignments	hg19	ENCSR000EOJ	DNase-seq	CL:0002553	fibroblast of lung	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF679CGM	11336913508	ENCODE Processing Pipeline	e528fa68baeb445868bd8199f1dace7f		https://www.encodeproject.org/files/ENCFF862FLN/@@download/ENCFF862FLN.bam				released	s3://encode-public/2017/09/06/26714430-a844-427f-95da-d4c8048478de/ENCFF862FLN.bam				
ENCFF671XQD	bam	bam		alignments	hg19	ENCSR000EOJ	DNase-seq	CL:0002553	fibroblast of lung	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF668FYW	1472639349	ENCODE Processing Pipeline	9dfc97d4f25ca3192179e7203e608d64		https://www.encodeproject.org/files/ENCFF671XQD/@@download/ENCFF671XQD.bam				released	s3://encode-public/2017/09/06/73b9f387-adef-486d-9e64-3f7d9aeaf17f/ENCFF671XQD.bam				
ENCFF000SPN	fastq	fastq		reads		ENCSR000EJQ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2012-08-28	ENCODE				1	1	50		single-ended				6055186412	Gregory Crawford, Duke	5c54475f7f70170bed9b3958755aa255		https://www.encodeproject.org/files/ENCFF000SPN/@@download/ENCFF000SPN.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/7da7c74b-1978-4a2e-a42e-abd808c620c2/ENCFF000SPN.fastq.gz				
ENCFF000SPP	fastq	fastq		reads		ENCSR000EJQ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2012-08-28	ENCODE				2	1	50		single-ended				6774290892	Gregory Crawford, Duke	4c0cb2461a9dcc11d15aa6ffb329de85		https://www.encodeproject.org/files/ENCFF000SPP/@@download/ENCFF000SPP.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/45fab9dc-f957-4e4f-b400-ba30e20e28bf/ENCFF000SPP.fastq.gz				
ENCFF666IIB	bam	bam		unfiltered alignments	hg19	ENCSR000EJQ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2012-08-28	ENCODE				1							ENCFF000SPN, ENCFF549HLL	6186360353	ENCODE Processing Pipeline	f7edcfa0e99a6b5a49ac327170f2872a		https://www.encodeproject.org/files/ENCFF666IIB/@@download/ENCFF666IIB.bam				released	s3://encode-public/2017/09/28/bebb7a38-cb23-496c-a747-62cecb23a07b/ENCFF666IIB.bam				
ENCFF185ISK	bam	bam		alignments	hg19	ENCSR000EJQ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2012-08-28	ENCODE				1							ENCFF666IIB	4547269595	ENCODE Processing Pipeline	d9eaf51aa5a44b83a475c1a754b8c758		https://www.encodeproject.org/files/ENCFF185ISK/@@download/ENCFF185ISK.bam				released	s3://encode-public/2017/09/28/0a3990e7-29b6-4b22-8c04-b068214a0cf0/ENCFF185ISK.bam				
ENCFF250GLP	bam	bam		unfiltered alignments	hg19	ENCSR000EJQ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2012-08-28	ENCODE				2							ENCFF000SPP, ENCFF549HLL	6930675421	ENCODE Processing Pipeline	b97e6171a4ceb0ab197ce4ff0cda1e46		https://www.encodeproject.org/files/ENCFF250GLP/@@download/ENCFF250GLP.bam				released	s3://encode-public/2017/09/28/82f225f4-3ad5-4f69-b755-b5e576a22565/ENCFF250GLP.bam				
ENCFF389CBD	bam	bam		alignments	hg19	ENCSR000EJQ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2012-08-28	ENCODE				2							ENCFF250GLP	4844542746	ENCODE Processing Pipeline	1a51ddf50f46277a38cf0b3af83b037f		https://www.encodeproject.org/files/ENCFF389CBD/@@download/ENCFF389CBD.bam				released	s3://encode-public/2017/09/28/4de172a9-e3c8-4a13-b6b9-cad626d57370/ENCFF389CBD.bam				
ENCFF828MHF	fastq	fastq		reads		ENCSR419MZH	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	3	36		single-ended				159316271	Zhiping Weng, UMass	677d7aebdeb98b2255ee35faeafd671c	SRA:SRR352551	https://www.encodeproject.org/files/ENCFF828MHF/@@download/ENCFF828MHF.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/20/b01c227e-c035-4e0a-a533-3d1bd39ebeca/ENCFF828MHF.fastq.gz				
ENCFF783HCO	fastq	fastq		reads		ENCSR419MZH	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	3	36		single-ended				430432106	Zhiping Weng, UMass	20a3e959ea0ce0c67d5582c0b2bdf6c4	SRA:SRR352553	https://www.encodeproject.org/files/ENCFF783HCO/@@download/ENCFF783HCO.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/20/746ede75-d171-4a38-9222-4c6c80ed3cdd/ENCFF783HCO.fastq.gz				
ENCFF111FYY	fastq	fastq		reads		ENCSR419MZH	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	3	36		single-ended				230616391	Zhiping Weng, UMass	c22bfc0a6521d37058ca2e7076b7d54f	SRA:SRR352552	https://www.encodeproject.org/files/ENCFF111FYY/@@download/ENCFF111FYY.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/21/3eec60a3-2904-4fbc-8c80-d3e433553550/ENCFF111FYY.fastq.gz				
ENCFF217BAD	fastq	fastq		reads		ENCSR419MZH	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	3	36		single-ended				394219314	Zhiping Weng, UMass	71b54d39f0013dafd3601b33626b3275	SRA:SRR352554	https://www.encodeproject.org/files/ENCFF217BAD/@@download/ENCFF217BAD.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/21/606b6a5a-3fef-4534-a2d6-ec614ec6e39e/ENCFF217BAD.fastq.gz				
ENCFF310XCB	bam	bam		unfiltered alignments	hg19	ENCSR419MZH	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF111FYY, ENCFF217BAD, ENCFF549HLL, ENCFF783HCO, ENCFF828MHF	1508718817	ENCODE Processing Pipeline	729602601b59424422ff8624317cdf88		https://www.encodeproject.org/files/ENCFF310XCB/@@download/ENCFF310XCB.bam				released	s3://encode-public/2017/09/19/95dd2fb8-564c-4987-a0d2-488d2eddc41e/ENCFF310XCB.bam				
ENCFF852QUY	bam	bam		alignments	hg19	ENCSR419MZH	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF310XCB	1224129756	ENCODE Processing Pipeline	0e60bd4c667383a1649b5f8cb5387fcf		https://www.encodeproject.org/files/ENCFF852QUY/@@download/ENCFF852QUY.bam				released	s3://encode-public/2017/09/19/ff5599d1-8513-4cf5-9206-ea251a1a9891/ENCFF852QUY.bam				
ENCFF041CSN	fastq	fastq		reads		ENCSR167JFX	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	2	36		single-ended				1415233203	Zhiping Weng, UMass	0320506ea990e5a29678aab8523d4fb7	SRA:SRR171574, SRA:SRR616717	https://www.encodeproject.org/files/ENCFF041CSN/@@download/ENCFF041CSN.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/20/49d69ce6-8c27-4ee2-b461-dea89c0a7273/ENCFF041CSN.fastq.gz				
